Store Number,City,Zip Code,County,Q1_15 Total Bottles Sold,Q1_15 Average Margin Ratio,Q1_15 Average Sale (Dollars),Q1_15 Total Sales (Dollars),Q1_15 Total Transactions,Q1_15 Average Volume per Sale (Liters),Q1_15 Total Volume Sold (Liters),Q1_15 DaysOpen,Q1_15 Average Price per Bottle (Dollars),Q1_15 Average Price per Liter (Dollars),Q1_15 Average Margin,Q1_15 Average Sales per Day
3054,GRINNELL,50112,Poweshiek,1824,0.333927053548,60.8851731602,28128.95,462,3.88586580087,1795.27,12,17.6830952381,20.9169606782,20.3274458874,309.109340659
3056,CLARION,50525,Wright,1681,0.334467377705,74.1605442177,21803.2,294,5.8869047619,1730.75,13,13.4079931973,14.985600907,24.801292517,239.595604396
3065,MONTEZUMA,50171,Poweshiek,1131,0.33482033416,59.0438207547,12517.29,212,5.11910377358,1085.25,8,11.2246698113,12.9792565139,19.7588207547,137.552637363
3162,MUSCATINE,52761,Muscatine,4916,0.334391177831,82.3001829268,53988.92,656,7.63490853659,5008.5,13,12.089070122,12.6813857433,27.516875,593.284835165
3354,DAVENPORT,52807,Scott,33472,0.333890894316,741.932443258,555707.4,749,49.4015353805,37001.75,12,17.4575967957,18.474440206,247.783217623,6106.67472527
3385,CEDAR RAPIDS,52402,Linn,67609,0.333885457857,933.680767903,1082136.01,1159,62.3168679896,72225.25,13,17.6783175151,18.3502033773,311.754633305,11891.6045055
3390,MILFORD,51351,Dickinson,13365,0.334023503767,140.828049853,192089.46,1364,10.1153739003,13797.37,13,15.3501979472,17.321641529,47.0066642229,2110.87318681
3393,RICEVILLE,50466,Mitchell,417,0.334049355238,75.3377027027,5574.99,74,6.83108108108,505.5,4,14.6148648649,14.0964543115,25.1651351351,61.2636263736
3400,DES MOINES,50317,Polk,9046,0.334069090887,128.798186196,80241.27,623,8.34298555377,5197.68,16,12.0120385233,17.1822188775,43.0074157303,881.772197802
3403,COLUMBUS JUNCTION,52738,Louisa,2411,0.334063353841,47.8646725664,27043.54,565,3.17442477876,1793.55,11,13.7050265487,18.2169702818,15.9763893805,297.181758242
3417,MARENGO,52301,Iowa,4660,0.334878395865,81.9808730159,61977.54,756,7.44510582011,5628.5,12,12.9485714286,13.0612956664,27.5581746032,681.071868132
3420,WINDSOR HEIGHTS,50311,Polk,54266,0.333941017113,1253.55464103,977772.62,780,82.5016025641,64351.25,13,19.0365897436,19.3885769231,419.042435897,10744.7540659
3443,COUNCIL BLUFFS,51503,Pottawattamie,7002,0.334755065186,107.646384804,87839.45,816,9.18290441176,7493.25,13,10.6320833333,14.1530147827,36.1256985294,965.268681319
3447,SIOUX CITY,51106,Woodbury,25486,0.333910635742,819.628581952,445058.32,543,55.1468692449,29944.75,12,17.3866666667,17.073549943,273.720589319,4890.75076923
3456,CLEAR LAKE,50428,Cerro Gordo,9907,0.334132881851,85.6247011417,127495.18,1489,6.08564808596,9061.53,13,14.6467696441,17.5729346929,28.5919677636,1401.04593407
3461,STUART,50250,Adair,2078,0.334595548972,79.0551986755,23874.67,302,6.92158940397,2090.32,13,12.7731125828,14.1330111288,26.445794702,262.359010989
3465,PANORA,50216,Guthrie,1696,0.334304705115,66.2642153846,21535.87,325,5.94307692308,1931.5,11,13.9940615385,14.8775912088,22.1668307692,236.657912088
3477,COUNCIL BLUFFS,51501,Pottawattamie,16182,0.333807985724,744.194555256,276096.18,371,52.5525606469,19497.0,13,17.4709973046,15.9950969067,248.721024259,3034.02395604
3484,MARCUS,51035,Cherokee,650,0.334806269743,69.1608943089,8506.79,123,5.68601626016,699.38,6,13.1704878049,13.5436216558,23.0999186992,93.4812087912
3488,BELLEVUE,52031,Jackson,3368,0.334489669197,132.158629032,49163.01,372,9.94690860215,3700.25,13,14.752016129,14.2072235023,44.1534139785,540.252857143
3494,WATERLOO,50702,Black Hawk,29068,0.33384525653,738.283282313,434110.57,588,56.8745748299,33442.25,13,16.6591496599,16.2738621639,246.796734694,4770.44582418
3495,MONTICELLO,52310,Jones,6308,0.334290375104,34.3846132339,73789.38,2146,2.69548928239,5784.52,14,13.4116029823,15.0736084883,11.4915517241,810.872307692
3514,FORT DODGE,50501,Webster,5824,0.334407950373,112.829282051,88006.84,780,7.44238461538,5805.06,13,16.1987948718,17.9524398737,37.6868333333,967.108131868
3521,COUNCIL BLUFFS,51501,Pottawattamie,5213,0.333669816299,366.332173913,117958.96,322,18.3928571429,5922.5,13,21.9160248447,22.7183732623,122.170745342,1296.25230769
3524,AMES,50010,Story,24205,0.333820504204,835.530307377,407738.79,488,60.4323770492,29491.0,13,18.2519262295,18.1035675254,279.334610656,4480.64604396
3525,WASHINGTON,52353,Washington,9057,0.333917805947,165.3665063,144364.96,873,10.3985452463,9077.93,13,15.9161512027,18.2547831061,55.1990034364,1586.42813187
3528,MASON CITY,50401,Cerro Gordo,1672,0.335130370178,153.826923077,27996.5,182,10.2928571429,1873.3,12,18.1299450549,15.932293956,51.4925274725,307.653846154
3540,DAVENPORT,52807,Scott,2063,0.334548655231,137.259751037,33079.6,241,8.27365145228,1993.95,12,16.9813278008,17.9408051768,45.8929460581,363.512087912
3542,ST ANSGAR,50472,Mitchell,2424,0.334421186271,109.401656977,37634.17,344,8.39209302326,2886.88,13,19.1786046512,16.1319095704,36.5771802326,413.562307692
3549,FORT MADISON,52627,Lee,6758,0.334483035811,201.02049569,93273.51,464,13.5679310345,6295.52,13,17.6646336207,21.931236915,67.2766810345,1024.98362637
3562,WEST BURLINGTON,52655,Des Moines,11246,0.334651359687,165.435902637,163119.8,986,12.6739350913,12496.5,13,15.8317444219,14.8910001932,55.3243204868,1792.52527473
3563,MUSCATINE,52761,Muscatine,6534,0.334809185511,162.233989455,92311.14,569,12.7934973638,7279.5,13,15.3323725835,13.7292426144,54.2578207381,1014.40813187
3565,IOWA CITY,52246,Johnson,3678,0.334326405019,74.0662264151,47106.12,636,5.68537735849,3615.9,12,14.2063993711,19.3172719239,24.9870597484,517.64967033
3573,OTTUMWA,52501,Wapello,10492,0.333956546982,134.643952641,147839.06,1098,8.65634790528,9504.67,13,15.1935245902,18.1348768666,44.9216484517,1624.60505495
3584,OELWEIN,50662,Fayette,5154,0.335272612093,147.725714286,66181.12,448,12.5107366071,5604.81,12,14.1459821429,14.5720014655,49.6088169643,727.265054945
3587,KEOKUK,52632,Lee,924,0.334468970971,120.052771084,9964.38,83,11.3855421687,945.0,6,11.9119277108,11.3380837636,40.1320481928,109.498681319
3592,FORT DODGE,50501,Hardin,7861,0.334870834187,151.574413408,108527.28,716,12.7531424581,9131.25,13,14.9155307263,13.7400146316,50.7467318436,1192.60747253
3606,GRUNDY CENTER,50638,Grundy,1297,0.333966635544,90.2704,18054.08,200,6.70435,1340.87,7,14.71425,15.0029380952,30.1292,198.396483516
3611,LOGAN,51546,Harrison,1266,0.335483791938,101.003076923,14443.44,143,9.56643356643,1368.0,13,12.062027972,11.6477788878,33.9029370629,158.719120879
3612,MAQUOKETA,52060,Jackson,10847,0.334354614854,67.1376479514,132731.13,1977,5.04645928174,9976.85,13,13.0466717248,15.3474825088,22.4121648963,1458.58384615
3618,CEDAR RAPIDS,52404,Linn,9160,0.334299961627,208.933986711,125778.26,602,16.9186046512,10185.0,13,15.2211295681,14.6667663344,69.842358804,1382.17868132
3621,SHELDON,51201,O'Brien,5577,0.33416956288,76.9700969828,71428.25,928,6.171875,5727.5,13,14.5985344828,17.4400805151,25.7473060345,784.925824176
3622,SPIRIT LAKE,51360,Dickinson,5502,0.334515821817,176.273642384,79851.96,453,14.0894039735,6382.5,13,15.8671081678,14.7186208346,58.9348344371,877.494065934
3624,NEWTON,50208,Jasper,3027,0.334069544649,169.515061224,41531.19,245,13.5153061224,3311.25,11,14.9401632653,14.609154519,56.6268979592,456.386703297
3625,ANKENY,50021,Polk,7950,0.334337321706,176.851384615,114953.4,650,13.7792307692,8956.5,13,15.6167692308,14.5803692308,59.0984307692,1263.22417582
3626,SPENCER,51301,Clay,5292,0.334206791309,154.783016529,74914.98,484,13.6797520661,6621.0,13,15.4935123967,13.2382615112,51.7415702479,823.241538462
3628,CEDAR RAPIDS,52402,Linn,6708,0.334720050924,165.199852941,89868.72,544,13.5772058824,7386.0,13,14.5734007353,13.7799807423,55.2477573529,987.568351648
3629,COUNCIL BLUFFS,51503,Pottawattamie,7233,0.334596100359,164.707987013,101460.12,616,12.1984577922,7514.25,13,14.731461039,14.5005898268,55.0700649351,1114.94637363
3635,OGDEN,50212,Boone,1131,0.334754000057,78.1578494624,14537.36,186,6.21639784946,1156.25,9,14.6774731183,16.0799027138,26.2136021505,159.751208791
3644,ALTOONA,50009,Polk,9221,0.334696850956,158.756156716,127639.95,804,12.7229477612,10229.25,13,14.9406840796,14.2999792703,53.1078731343,1402.63681319
3645,WINDSOR HEIGHTS,50311,Polk,5058,0.334404526749,151.782315789,72096.6,475,11.6021052632,5511.0,13,15.4542105263,14.7659849624,50.7286736842,792.27032967
3647,CLINTON,52732,Clinton,5952,0.334673169037,164.083493976,81713.58,498,13.7530120482,6849.0,12,14.9253413655,13.4468885064,54.8674698795,897.951428571
3648,FAIRBANK,50629,Buchanan,671,0.335919118615,55.8594964029,7764.47,139,5.05129496403,702.13,5,13.9976258993,14.7631724996,18.8869784173,85.3238461538
3650,HOLSTEIN,51025,Ida,3741,0.334274065222,91.550751634,56029.06,612,6.17748366013,3780.62,12,15.7424019608,17.715991591,30.6019771242,615.703956044
3651,INDIANOLA,50125,Warren,2652,0.33397964383,150.94,38036.88,252,12.5119047619,3153.0,12,15.4350793651,13.4188057445,50.4014285714,417.987692308
3652,IDA GROVE,51445,Ida,475,0.333466582104,193.799428571,6782.98,35,13.1071428571,458.75,2,15.1468571429,16.8494285714,64.6245714286,74.5382417582
3654,BELMOND,50421,Wright,1961,0.333856142724,143.098118812,28905.82,202,10.603960396,2142.0,13,16.1053465347,15.6587081565,47.7596534653,317.646373626
3656,ANKENY,50021,Polk,3166,0.334881709482,160.744906832,51759.86,322,9.76211180124,3143.4,11,17.5790993789,17.3359926797,53.8036645963,568.78967033
3660,KNOXVILLE,50138,Marion,1662,0.333884927811,135.674659091,23878.74,176,10.6619318182,1876.5,12,15.2107386364,13.451504329,45.2996590909,262.403736264
3663,WATERLOO,50702,Black Hawk,6156,0.334588369129,194.49509434,82465.92,424,15.9410377358,6759.0,13,14.4223584906,13.9356244385,65.0773584906,906.218901099
3664,NORTHWOOD,50459,Worth,1873,0.334110266043,69.408972973,25681.32,370,5.59664864865,2070.76,12,15.0473783784,15.9338880309,23.1862972973,282.212307692
3666,CEDAR RAPIDS,52404,Linn,3600,0.335031489792,168.580900901,56137.44,333,11.3108108108,3766.5,12,16.674954955,16.5706277706,56.427027027,616.894945055
3670,CORALVILLE,52241,Johnson,7908,0.33485595746,161.360458453,112629.6,698,12.2535816619,8553.0,12,14.8439255014,13.7835366353,53.9611461318,1237.68791209
3676,GREENE,50636,Butler,791,0.334631661369,36.94625,8867.1,240,3.14666666667,755.2,7,13.2485833333,15.8160179094,12.3689583333,97.4406593407
3678,DES MOINES,50320,Polk,3036,0.333989620551,105.701319018,34458.63,326,6.71312883436,2188.48,12,16.8144171779,22.0009993051,35.2876687117,378.666263736
3679,MONONA,52159,Clayton,2259,0.334061836939,57.1095447648,37635.19,659,4.02535660091,2652.71,13,17.9463429439,15.2793330767,19.0772382398,413.573516484
3688,FREDERICKSBURG,50630,Chickasaw,783,0.334400940531,76.56,9876.24,129,7.76744186047,1002.0,9,12.6994573643,11.7287818383,25.6279069767,108.53010989
3690,WATERLOO,50702,Black Hawk,2000,0.334458418504,111.990584192,32589.26,291,6.78694158076,1975.0,13,16.8964261168,17.1710963836,37.4294501718,358.123736264
3691,URBANDALE,50322,Polk,3260,0.334910937947,170.296751592,53473.18,314,10.8286624204,3400.2,11,17.2963375796,16.6318630573,56.9502547771,587.617362637
3695,REMSEN,51050,Plymouth,1828,0.334594664472,94.7283461538,24629.37,260,7.33873076923,1908.07,12,13.9157692308,15.8627383362,31.6726923077,270.652417582
3696,DES MOINES,50315,Polk,2226,0.334591146222,139.875308642,33989.7,243,9.88271604938,2401.5,13,16.1555555556,14.8210229277,46.7609876543,373.513186813
3698,WEST DES MOINES,50266,Polk,1298,0.333566894074,83.4184717608,25108.96,301,3.67199335548,1105.27,12,19.9512292359,26.7048617725,27.835448505,275.922637363
3700,AVOCA,51521,Pottawattamie,5365,0.333837395962,94.8034210526,79255.66,836,6.57730861244,5498.63,13,15.302069378,16.4401364656,31.6339114833,870.941318681
3704,EMMETSBURG,50536,Palo Alto,4232,0.334183382379,53.0181878637,63780.88,1203,3.85689110557,4639.84,13,15.9614630091,16.224166974,17.7112718204,700.888791209
3705,ROCK RAPIDS,51246,Lyon,4631,0.334353211932,93.1397651934,67433.19,724,6.79143646409,4917.0,13,15.2374171271,17.0269184411,31.1128867403,741.024065934
3707,CEDAR RAPIDS,52402,Linn,3254,0.334656758493,122.545,51959.08,424,7.95919811321,3374.7,13,16.4339150943,17.265699124,40.9928301887,570.978901099
3710,COLUMBUS JUNCTION,52738,Louisa,2874,0.333648015274,210.552,10527.6,50,13.0096,650.48,7,5.7852,20.0001684211,70.2874,115.687912088
3712,MONTEZUMA,50171,Poweshiek,2070,0.334550686917,88.5402806122,34707.79,392,6.02359693878,2361.25,12,16.6880612245,16.3759645287,29.5774744898,381.404285714
3713,MASON CITY,50401,Cerro Gordo,5382,0.334747511054,182.602919708,75049.8,411,16.3321167883,6712.5,12,14.8565206813,13.120597845,61.1150364964,824.723076923
3715,DAVENPORT,52807,Scott,5150,0.333652452653,88.7216203704,38327.74,432,4.35840277778,1882.83,12,12.1682407407,24.6630709006,29.5970601852,421.183956044
3717,SUMNER,50674,Bremer,1347,0.334150418334,38.081724846,18545.8,487,3.06747433265,1493.86,11,14.7049486653,15.2989883004,12.721889117,203.8
3719,MARSHALLTOWN,50158,Marshall,4065,0.334569595893,164.31226257,58823.79,358,13.1668994413,4713.75,13,15.5944134078,14.3704203246,54.9850558659,646.415274725
3721,DECORAH,52101,Winneshiek,6774,0.334792028982,151.165341615,97350.48,644,11.6622670807,7510.5,12,15.3630279503,14.2593130731,50.5607142857,1069.78549451
3722,SIOUX CITY,51106,Woodbury,5094,0.334783273997,155.697289528,75824.58,487,11.6519507187,5674.5,12,15.6489938398,14.629596167,52.0772895277,833.237142857
3723,ONAWA,51040,Monona,5195,0.334070617985,39.4630106101,59510.22,1508,2.83968832891,4282.25,13,13.6189257294,16.5689092217,13.1779840849,653.958461538
3726,OTTUMWA,52501,Wapello,3540,0.334614633425,162.24340694,51431.16,317,12.5299684543,3972.0,12,15.5427760252,14.0773531621,54.2560883281,565.177582418
3728,COUNCIL BLUFFS,51503,Pottawattamie,6547,0.333829829859,97.6658259773,77449.0,793,6.59171500631,5227.23,13,15.4969104666,18.1775621273,32.5836569987,851.087912088
3731,DAVENPORT,52807,Scott,9512,0.334656059265,168.553727506,131134.8,778,11.3388174807,8821.6,12,15.2433547558,16.4249418533,56.3762596401,1441.04175824
3732,ELDRIDGE,52748,Scott,4149,0.334689940473,84.1472527473,61259.2,728,6.37740384615,4642.75,12,16.1840247253,17.0718694401,28.1378021978,673.178021978
3735,OSKALOOSA,52577,Buchanan,5150,0.33441939019,96.6943650794,60917.45,630,7.33831746032,4623.14,12,13.7619047619,16.0581095994,32.3700634921,669.422527473
3738,DUBUQUE,52001,Dubuque,3106,0.335026576979,64.5293995381,27941.23,433,6.51912240185,2822.78,13,11.0672055427,14.1303164956,21.6399076212,307.046483516
3740,WATERLOO,50702,Black Hawk,3444,0.334447539431,119.966122931,50745.67,423,7.33650118203,3103.34,12,13.0943026005,15.3942250797,40.0482978723,557.644725275
3742,LEMARS,51031,Plymouth,3246,0.334752535575,153.86738255,45852.48,298,13.182885906,3928.5,13,14.9625167785,13.0877660594,51.5104026846,503.873406593
3744,DYERSVILLE,52040,Dubuque,3644,0.334528115471,115.567190476,48538.22,420,10.7255714286,4504.74,13,13.8247142857,14.6301493764,39.0013809524,533.387032967
3749,STORM LAKE,50588,Buena Vista,2859,0.334331708308,167.29472,41823.68,250,13.949,3487.25,12,16.12276,14.1905066667,55.95232,459.600879121
3756,MANNING,51455,Carroll,1269,0.334327498776,46.7514133333,17531.78,375,3.58373333333,1343.9,12,15.4951466667,16.3521771763,15.6684266667,192.656923077
3757,SIOUX CITY,51108,Woodbury,8845,0.334754254974,173.172196862,121393.71,701,13.612339515,9542.25,12,14.9383880171,14.323933836,57.9487446505,1333.99681319
3762,WINDSOR HEIGHTS,50322,Polk,4925,0.333984819352,86.2745862069,75058.89,870,5.37963218391,4680.28,19,18.3830804598,23.1282668669,28.8036091954,824.822967033
3763,HAWARDEN,51023,Sioux,2522,0.334123267079,89.6378431373,32000.71,357,7.26540616246,2593.75,13,15.5522128852,14.9584593838,29.9390196078,351.656153846
3769,CEDAR FALLS,50613,Black Hawk,8709,0.334705754981,180.619736842,123543.9,684,14.6546052632,10023.75,12,15.0882602339,13.9419193818,60.4421491228,1357.62527473
3773,CEDAR RAPIDS,52401,Linn,29452,0.33378955549,242.21726711,509625.13,2104,13.3685551331,28127.44,25,20.0891920152,23.4717713426,80.8018773764,5600.27615385
3774,DUBUQUE,52001,Dubuque,4169,0.334654246738,105.223820598,31672.37,301,11.1303986711,3350.25,12,9.58375415282,11.4648758108,35.2510963455,348.048021978
3776,DAVENPORT,52806,Scott,7135,0.334638081193,149.117537994,98119.34,658,11.2420212766,7397.25,12,14.6968237082,14.1310493559,49.8603799392,1078.23450549
3778,DES MOINES,50310,Polk,3158,0.333940854161,54.2216575592,29767.69,549,2.76426229508,1517.58,12,11.8507832423,22.6335066569,18.0966484517,327.117472527
3779,FORT DODGE,50501,Webster,1300,0.334942707703,108.776934307,14902.44,137,10.7040145985,1466.45,12,13.0899270073,13.8986027112,36.6662773723,163.763076923
3782,GUTTENBURG,52052,Clayton,1205,0.3339019398,68.3893043478,15729.54,230,5.77282608696,1327.75,10,13.4545217391,12.6667681159,22.8379130435,172.852087912
3783,POCAHONTAS,50574,Pocahontas,3621,0.334254476664,77.6957781457,46928.25,604,7.30665562914,4413.22,13,13.6403145695,15.4607177401,26.181307947,515.695054945
3784,INDEPENDENCE,50644,Buchanan,3917,0.333860087121,121.54875,59315.79,488,8.15655737705,3980.4,13,15.7132172131,17.835155365,40.626045082,651.821868132
3785,DES MOINES,50315,Polk,3892,0.333647699122,80.6000959693,41992.65,521,5.25541266795,2738.07,12,15.7969481766,20.581004683,26.8906142035,461.457692308
3789,OSKALOOSA,52577,Mahaska,3723,0.334350840812,216.101528926,52296.57,242,16.1373966942,3905.25,12,15.0412396694,15.0540338449,72.2080165289,574.687582418
3790,MT PLEASANT,52641,Henry,4320,0.334052314699,177.867223881,59585.52,335,14.2656716418,4779.0,12,15.731880597,14.5436901208,59.4370746269,654.785934066
3803,STRAWBERRY POINT,52076,Clayton,780,0.334085400862,117.279036145,9734.16,83,10.6626506024,885.0,8,13.203253012,11.5114400459,39.1619277108,106.968791209
3805,DAVENPORT,52084,Scott,10067,0.33360799194,113.385234708,79709.82,703,5.50092460882,3867.15,13,13.283428165,24.797260269,37.8159601707,875.932087912
3806,WEST DES MOINES,50266,Polk,3372,0.334699135515,175.189126214,54133.44,309,10.3786407767,3207.0,12,17.0274757282,18.0556033287,58.5867961165,594.872967033
3808,LA PORTE CITY,50651,Black Hawk,2203,0.334089140975,60.1691528926,29121.87,484,4.49506198347,2175.61,12,14.0578719008,16.1764545273,20.1275826446,320.020549451
3811,KEOKUK,52632,Lee,3390,0.334317388608,143.766276923,46724.04,325,11.5246153846,3745.5,13,14.6054153846,13.4921978022,48.0467076923,513.450989011
3813,MOUNT AYR,50854,Ringgold,1098,0.334583225581,76.7355154639,14886.69,194,6.75,1309.5,12,13.5887113402,12.573964163,25.6456701031,163.59
3814,WEST DES MOINES,50266,Dallas,18163,0.333654165649,2271.21214286,445157.58,196,106.664540816,20906.25,7,25.5415306122,27.3980199223,759.446530612,4891.84153846
3816,RED OAK,51566,Montgomery,3764,0.334124676658,92.4243902439,41683.4,451,7.13498891353,3217.88,13,14.7929268293,16.3880672579,30.8762084257,458.059340659
3818,KNOXVILLE,50138,Marion,4133,0.334117469481,31.4911503812,45441.73,1443,2.27508662509,3282.95,12,13.4523839224,17.2900448848,10.5163963964,499.35967033
3819,DECORAH,52101,Winneshiek,4344,0.334484313079,98.2994827586,57013.7,580,8.00096551724,4640.56,12,15.026862069,15.9801759031,32.9676551724,626.524175824
3822,SWISHER,52338,Johnson,538,0.3337897878,51.2378089888,9120.33,178,3.16573033708,563.5,8,18.6228089888,19.640058855,17.1289325843,100.223406593
3825,DES MOINES,50316,Polk,5732,0.333706107769,81.8733673469,32094.36,392,5.94224489796,2329.36,10,10.0162244898,17.9006099317,27.3135714286,352.685274725
3829,MOUNT VERNON,52314,Linn,3102,0.334761250718,58.9901716069,37812.7,641,5.03728549142,3228.9,12,12.9636973479,15.0678714434,19.7382839314,415.524175824
3830,CRESTON,50801,Union,5250,0.334418316133,152.866598361,74598.9,488,12.6239754098,6160.5,13,15.2312295082,13.5224375488,51.1057377049,819.768131868
3831,MADRID,50156,Boone,1616,0.334449436656,56.7756089744,17713.99,312,4.91025641026,1532.0,12,12.5245833333,14.8883684371,18.9932692308,194.659230769
3833,ATLANTIC,50022,Cass,2754,0.334137419357,175.780619469,39726.42,226,14.2632743363,3223.5,11,15.7058849558,14.1429667088,58.7253982301,436.554065934
3838,BETTENDORF,52722,Iowa,7169,0.33504740644,135.945909091,92715.11,682,9.6892228739,6608.05,13,15.2468328446,15.5500502723,45.50228739,1018.84736264
3841,DUBUQUE,52001,Dubuque,1992,0.334206157407,48.4381957187,15839.29,327,4.76529051988,1558.25,13,11.0410397554,15.2046937872,16.19382263,174.058131868
3842,BANCROFT,50517,Kossuth,4275,0.334279840903,96.0463464338,65983.84,687,6.51151382824,4473.41,12,16.634643377,18.6712264194,32.0869868996,725.097142857
3849,DYERSVILLE,52040,Dubuque,1369,0.334023844825,93.0608673469,18239.93,196,7.50030612245,1470.06,13,14.3504081633,16.9874836006,31.1503571429,200.438791209
3853,DAVENPORT,52804,Scott,5013,0.333598060782,120.489555556,32532.18,270,7.09918518519,1916.78,11,10.2645185185,19.6888743386,40.186,357.496483516
3855,STORM LAKE,50588,Buena Vista,1111,0.334733344346,47.5743157895,13558.68,285,3.09592982456,882.34,10,13.3306666667,18.5067423383,15.9115087719,148.996483516
3857,WAUKON,52172,Allamakee,3905,0.333926125182,109.506242775,56833.74,519,7.95165703276,4126.91,12,15.1241425819,14.82497511,36.5684971098,624.546593407
3858,DAVENPORT,52806,Scott,4661,0.334326858673,70.5811513158,42913.34,608,5.21978618421,3173.63,12,13.3508552632,18.0209645207,23.5806743421,471.575164835
3859,INDEPENDENCE,50644,Buchanan,3926,0.333796677956,195.686482759,56749.08,290,15.6155172414,4528.5,13,15.5404137931,14.3714154351,65.2929655172,623.616263736
3868,MARION,52302,Linn,9176,0.334291721875,170.770543046,128931.76,755,13.7900662252,10411.5,13,15.186794702,13.8730646484,57.0598410596,1416.83252747
3869,CORALVILLE,52241,Johnson,5611,0.334175883302,66.6973165308,89974.68,1349,3.26691623425,4407.07,12,17.834381023,23.5037154123,22.2873832468,988.732747253
3870,ALTOONA,50009,Polk,736,0.334268727517,153.884473684,11695.22,76,9.34342105263,710.1,6,16.5421052632,17.4271820175,51.4336842105,128.518901099
3871,WEST DES MOINES,50266,Polk,1160,0.334112454995,160.084521739,18409.72,115,9.29739130435,1069.2,7,16.6789565217,17.7967888199,53.5052173913,202.304615385
3872,DUBUQUE,52003,Dubuque,888,0.334271771262,162.158823529,13783.5,85,9.45882352941,804.0,7,16.2318823529,17.9185882353,54.1722352941,151.467032967
3873,CORALVILLE,52241,Johnson,1694,0.334197507568,168.741566265,28011.1,166,9.21506024096,1529.7,12,17.4581325301,19.0770869191,56.3763855422,307.814285714
3876,MANSON,50563,Calhoun,1604,0.334336508246,68.5300727273,18845.77,275,5.67301818182,1560.08,8,12.2627636364,13.6875571429,22.9177090909,207.096373626
3877,DES MOINES,50322,Polk,1580,0.334690639625,159.164402516,25307.14,159,9.68679245283,1540.2,9,16.6579874214,17.2457277628,53.2613836478,278.10043956
3879,SIOUX CITY,51106,Woodbury,1500,0.334383967948,150.78,24727.92,164,9.50487804878,1558.8,11,17.3830487805,16.5452693089,50.3967073171,271.735384615
3881,MARSHALLTOWN,50158,Marshall,5937,0.334032600976,179.527504456,100714.93,561,9.82932263815,5514.25,14,20.2488413547,21.90822024,59.9242245989,1106.75747253
3882,DAVENPORT,52802,Scott,2017,0.333579446106,43.9120377358,11636.69,265,3.70279245283,981.24,11,8.30252830189,15.3751385906,14.6466415094,127.875714286
3886,ANAMOSA,52205,Jones,3486,0.33449855444,192.803385827,48972.06,254,16.0098425197,4066.5,13,15.0569685039,14.2833220847,64.465511811,538.154505495
3888,GRINNELL,50112,Poweshiek,3033,0.334521169951,180.28952381,45432.96,252,13.9553571429,3516.75,12,16.0275396825,15.0764512472,60.3628571429,499.263296703
3889,WAVERLY,50677,Bremer,3480,0.334649474777,203.545344828,47222.52,232,17.3534482759,4026.0,13,14.3801724138,14.2204351396,68.0994827586,518.928791209
3890,CEDAR RAPIDS,52405,Linn,5844,0.333922283308,27.9202648084,40065.58,1435,1.82072473868,2612.74,12,9.40990940767,19.4769075675,9.31871777003,440.281098901
3896,IOWA CITY,52240,Johnson,6090,0.333600345609,50.8810231425,41773.32,821,2.69563946407,2213.12,11,9.86917174178,21.6157325317,16.9725213155,459.047472527
3899,WEST DES MOINES,50266,Polk,6534,0.33473146047,163.898853288,97192.02,593,11.7672849916,6978.0,13,16.0131365936,15.5481193287,54.8177403035,1068.04417582
3901,FORT DODGE,50501,Webster,710,0.334448088373,161.269189189,11933.92,74,9.72567567568,719.7,4,18.3527027027,17.3334137709,53.9437837838,131.141978022
3907,MUSCATINE,52761,Muscatine,2331,0.333710457385,31.9984566929,20319.02,635,2.12166929134,1347.26,13,10.8671023622,19.8332726487,10.6757795276,223.285934066
3909,MELCHER-DALLAS,50163,Marion,2075,0.333978304937,97.1473928571,27201.27,280,6.84335714286,1916.14,12,14.3157142857,17.0696041667,32.4466071429,298.915054945
3910,RIVERSIDE,52327,Washington,1558,0.333624905941,194.500952381,32676.16,168,9.49166666667,1594.6,12,22.6420833333,24.0086415816,64.8754761905,359.078681319
3912,CEDAR RAPIDS,52405,Linn,5314,0.333787026903,25.5432014134,36143.63,1415,1.69142756184,2393.37,13,9.79843109541,20.5093826847,8.52475618375,397.182747253
3916,OTTUMWA,52501,Wapello,3120,0.333767929811,26.8938569207,17292.75,643,2.10611197512,1354.23,12,8.62746500778,17.6143987088,8.9765318818,190.03021978
3917,DAVENPORT,52804,Scott,5446,0.333839189014,60.6507248764,36814.99,607,4.07975288303,2476.41,12,10.1346622735,19.6583826937,20.2353377265,404.56032967
3918,DAVENPORT,52802,Scott,2687,0.333798131489,57.8500414938,13941.86,241,4.62145228216,1113.77,13,9.61751037344,17.831156366,19.3168879668,153.207252747
3920,CLINTON,52732,Clinton,4646,0.334139298979,28.8776220615,31938.65,1106,2.21068716094,2445.02,13,10.7588878843,17.4719820465,9.64445750452,350.974175824
3926,IOWA CITY,52240,Johnson,19016,0.335214454062,163.99220546,228277.15,1392,12.7243175287,17712.25,17,14.3169252874,17.5416277538,54.8440086207,2508.54010989
3928,NORTH LIBERTY,52317,Johnson,4067,0.333650708892,35.0666871166,28579.35,815,2.42326380368,1974.96,11,10.457398773,20.1084643606,11.7015705521,314.058791209
3930,ST LUCAS,52166,Fayette,879,0.33452295988,138.441047619,14536.31,105,10.3404761905,1085.75,9,19.0262857143,15.6762131519,46.3385714286,159.73967033
