Store Number,City,Zip Code,County,Q1_16 Total Bottles Sold,Q1_16 Average Margin Ratio,Q1_16 Average Sale (Dollars),Q1_16 Total Sales (Dollars),Q1_16 Total Transactions,Q1_16 Average Volume per Sale (Liters),Q1_16 Total Volume Sold (Liters),Q1_16 DaysOpen,Q1_16 Average Price per Bottle (Dollars),Q1_16 Average Price per Liter (Dollars),Q1_16 Average Margin,Q1_16 Average Sales per Day
3918,DAVENPORT,52802,Scott,3429,0.333573844864,61.2707073955,19055.19,311,4.62852090032,1439.47,13,11.3337299035,19.62537322,20.4398713826,209.397692308
3920,CLINTON,52732,Clinton,4719,0.333768460727,30.6311303555,33602.35,1097,2.26992707384,2490.11,13,10.8526526892,19.2635458397,10.2186144029,369.256593407
3926,IOWA CITY,52240,Johnson,19432,0.334198665989,170.463443858,226204.99,1327,13.4708515448,17875.82,23,14.5704596835,17.7026898034,56.9202034665,2485.76912088
3928,NORTH LIBERTY,52317,Johnson,5018,0.33358880163,68.7006296296,37098.34,540,4.15687037037,2244.71,13,12.1797777778,22.9598883021,22.9182222222,407.674065934
3930,ST LUCAS,52166,Fayette,1009,0.334033631098,149.828487395,17829.59,119,10.8698319328,1293.51,13,18.4578991597,15.093350805,50.0005042017,195.92956044
3932,MAPLETON,51034,Monona,3708,0.333991248916,71.0974504624,53820.77,757,5.47812417437,4146.94,13,15.5352311757,15.9387519647,23.7425363276,591.437032967
3934,MAQUOKETA,52060,Jackson,3222,0.33426493797,156.84950495,47525.4,303,12.3316831683,3736.5,12,15.9940264026,14.4468521138,52.4306930693,522.257142857
3942,TOLEDO,52342,Tama,7849,0.333764844815,81.040377193,92386.03,1140,5.90588596491,6732.71,13,13.8767631579,17.9303659562,27.0457017544,1015.2310989
3943,NEVADA,50201,Story,3810,0.333819289208,38.7089490791,35728.36,923,3.17128927411,2927.1,13,12.2784723727,15.9875072168,12.9234777898,392.619340659
3944,DUBUQUE,52002,Dubuque,7002,0.334308096239,564.276982759,130912.26,232,42.4073275862,9838.5,13,19.7285344828,17.5929905583,188.997413793,1438.59626374
3947,BROOKLYN,52211,Poweshiek,1605,0.333800802754,63.1197159091,22218.14,352,4.65352272727,1638.04,13,14.7575852273,17.3049358637,21.0775852273,244.155384615
3949,PELLA,50219,Marion,2064,0.334317377096,148.504923077,28958.46,195,12.0,2340.0,10,14.9051794872,13.3446349206,49.6126153846,318.224835165
3950,STATE CENTER,50247,Iowa,891,0.333977871613,27.3125944584,10843.1,397,2.369697733,940.77,13,12.2188161209,13.9150622936,9.12498740554,119.154945055
3952,BETTENDORF,52722,Scott,42707,0.333530173025,335.612786809,722574.33,2153,18.8187923827,40516.86,26,19.677970274,22.7707760175,111.925480725,7940.37725275
3957,EDGEWOOD,52042,Clayton,730,0.33455371841,73.1007258065,9064.49,124,6.5664516129,814.24,6,13.2455645161,13.2646697389,24.4477419355,99.6097802198
3959,DUBUQUE,52001,Dubuque,1577,0.334249716064,45.6919407895,13890.35,304,4.84638157895,1473.3,13,10.9371052632,15.1354252407,15.3125,152.641208791
3963,COUNCIL BLUFFS,51501,Pottawattamie,7587,0.333605400467,50.6943196955,53279.73,1051,3.61617507136,3800.6,13,10.2337202664,17.7102719629,16.9141198858,585.491538462
3964,SIOUX RAPIDS,50585,Buena Vista,1437,0.334163884116,46.0647073791,18103.43,393,3.93916030534,1548.09,13,13.376870229,13.9761719143,15.4080152672,198.938791209
3968,MONROE,50170,Jasper,674,0.33375137717,67.48296,8435.37,125,4.966,620.75,12,14.41184,15.8216533333,22.52304,92.6963736264
3972,HUBBARD,50122,Hardin,695,0.334626343469,56.7592666667,8513.89,150,6.06586666667,909.88,7,12.2338,12.2456305764,18.9809333333,93.5592307692
3980,IOWA CITY,52246,Johnson,8166,0.333992021141,147.956838046,115110.42,778,11.1381748072,8665.5,12,15.0851928021,14.3185444975,49.3823136247,1264.94967033
3981,SIOUX CENTER,51250,Sioux,4968,0.333947277449,165.028434783,75913.08,460,12.6717391304,5829.0,12,16.1811086957,14.5333561077,55.1290434783,834.20967033
3986,SIOUX CITY,51101,Woodbury,7105,0.333856269194,101.5514125,81241.13,800,6.3337625,5067.01,13,17.330875,21.9674562657,33.8870375,892.75967033
3987,ALGONA,50511,Kossuth,5048,0.334573864072,152.649508671,52816.73,346,11.8060404624,4084.89,13,14.7483236994,16.3433037435,51.1410115607,580.403626374
3989,CHEROKEE,51012,Cherokee,4645,0.334208787902,106.165465116,36520.92,344,7.88590116279,2712.75,13,12.1740116279,16.8750369042,35.4610174419,401.328791209
3990,OSKALOOSA,52577,Mahaska,7244,0.333697721042,79.5020915033,85146.74,1071,5.60260504202,6000.39,13,16.2832959851,20.1208486377,26.5413352007,935.678461538
3993,WATERLOO,50701,Black Hawk,8521,0.333867493587,105.09697561,64634.64,615,5.86292682927,3605.7,13,11.3671707317,20.1355961485,35.0597886179,710.270769231
3995,CEDAR FALLS,50613,Black Hawk,7934,0.333434806781,226.138993711,107868.3,477,15.4491614256,7369.25,13,16.0523689727,17.7122661475,75.4024318658,1185.36593407
3997,OSCEOLA,50213,Clarke,1722,0.333861659815,201.256691729,26767.14,133,14.0864661654,1873.5,10,16.3635338346,15.7854206946,67.1927819549,294.144395604
4000,WOODBINE,51579,Harrison,1208,0.33380007301,43.4806644518,13087.68,301,3.68754152824,1109.95,9,11.8300332226,14.1126415915,14.5293023256,143.820659341
4001,CARROLL,51401,Carroll,3480,0.334174752991,157.635667656,53123.22,337,12.6231454006,4254.0,13,16.0874183976,13.9094135933,52.7478338279,583.771648352
4004,AMES,50010,Story,5902,0.333629791515,158.143014706,86029.8,544,12.0082720588,6532.5,12,15.638125,14.6089845938,52.7607352941,945.382417582
4010,GLENWOOD,51534,Mills,1644,0.333830282877,120.284313725,18403.5,153,9.88235294118,1512.0,13,11.5526143791,12.7048677249,40.1341176471,202.236263736
4011,ALBIA,52531,Monroe,2873,0.333672417567,110.32367052,38171.99,346,7.76184971098,2685.6,11,14.5397398844,17.2027173401,36.8001445087,419.472417582
4013,TIPTON,52772,Cedar,828,0.333673088852,165.665316456,13087.56,79,13.1772151899,1041.0,7,16.5412658228,13.7587462327,55.3556962025,143.819340659
4014,DENISON,51442,Crawford,3656,0.333921331888,138.884913295,48054.18,346,10.7560693642,3721.6,13,14.9598554913,14.4193435178,46.3929190751,528.067912088
4015,AMES,50010,Story,4076,0.333788542802,166.14377709,53664.44,323,12.6390092879,4082.4,12,15.2143962848,15.7501842842,55.4777708978,589.719120879
4016,CONRAD,50621,Grundy,628,0.334229179897,67.795,9220.12,136,6.09544117647,828.98,8,14.3636029412,15.6504591442,22.6726470588,101.32
4018,GLADBROOK,50635,Iowa,760,0.334472458399,57.6390322581,8934.05,155,6.07096774194,941.0,11,12.0387096774,12.2617050691,19.316,98.1763736264
4019,MANCHESTER,52057,Delaware,3906,0.334172666998,176.747678571,59387.22,336,12.9151785714,4339.5,13,16.487827381,15.1311507937,59.1166071429,652.606813187
4021,FAIRFIELD,52556,Jefferson,3946,0.333864218789,136.291297297,50427.78,370,10.5421621622,3900.6,13,14.6081081081,13.7828622909,45.4888648649,554.151428571
4023,BOONE,50036,Boone,3756,0.334233955351,141.807480916,55730.34,393,10.2595419847,4032.0,12,15.5758524173,14.7091118381,47.373740458,612.421318681
4024,IOWA FALLS,50126,Hardin,1565,0.334389406193,161.214084507,22892.4,142,12.1922535211,1731.3,11,15.7404225352,14.4859892689,53.8967605634,251.564835165
4025,BELLE PLAINE,52208,Benton,2339,0.333871879094,55.3585263158,21036.24,380,4.60834210526,1751.17,13,11.4445526316,18.1682493282,18.4797894737,231.167472527
4027,CENTERVILLE,52544,Appanoose,2454,0.334072297739,125.574732824,32900.58,262,10.0935114504,2644.5,11,14.1898854962,12.9889712832,41.933129771,361.544835165
4034,POSTVILLE,52162,Allamakee,378,0.333478845908,75.9340625,4859.78,64,5.53234375,354.07,2,15.54078125,18.1012127976,25.3203125,53.4041758242
4042,GLENWOOD,51534,Mills,436,0.33343113562,179.154576271,10570.12,59,9.28813559322,548.0,8,26.4913559322,20.6145520581,59.7315254237,116.155164835
4046,CENTERVILLE,52544,Appanoose,1299,0.333765942133,32.3859815951,10557.83,326,2.92141104294,952.38,13,11.568803681,15.2951305546,10.810398773,116.02010989
4051,MAQUOKETA,52060,Jackson,3096,0.334031428956,159.1632,43769.88,275,14.7518181818,4056.75,13,14.1082909091,13.6999307359,53.7026181818,480.987692308
4057,DES MOINES,50316,Polk,9692,0.334101233004,184.498766026,115127.23,624,7.53637820513,4702.7,16,19.474775641,30.8676513751,61.5464262821,1265.1343956
4062,DES MOINES,50314,Polk,9160,0.333665710705,107.743928571,72403.92,672,5.4469047619,3660.32,13,13.921860119,23.9469192165,35.9410267857,795.647472527
4067,WELLMAN,52356,Wapello,1590,0.333621711738,47.680477327,19978.12,419,3.55957040573,1491.46,13,18.2202625298,21.8378464658,15.911646778,219.53978022
4068,WEST DES MOINES,50265,Polk,5983,0.333901727201,71.1167352941,48359.38,680,4.36555882353,2968.58,13,12.1880441176,19.9286209232,23.7269411765,531.421758242
4069,OTTUMWA,52501,Wapello,1919,0.334044167466,166.0260625,26564.17,160,15.5938125,2495.01,13,15.3223125,16.0690241228,55.5630625,291.913956044
4070,BELLE PLAINE,52208,Benton,2874,0.333788537564,99.4173239437,42351.78,426,7.65915492958,3262.8,13,15.4899061033,15.6492501647,33.2037089202,465.404175824
4073,FOREST CITY,50436,Winnebago,7197,0.333804383787,114.982592166,99804.89,868,9.12677419355,7922.04,13,15.6538824885,15.2398343208,38.3814861751,1096.75703297
4077,WATERLOO,50703,Black Hawk,6521,0.333648512848,125.94778157,36902.7,293,7.67365187713,2248.38,13,10.7637201365,20.5770867869,42.0245392491,405.524175824
4081,STORY CITY,50248,Story,1215,0.334818414419,72.7166666667,13089.0,180,7.06594444444,1271.87,8,11.5092222222,12.5436997354,24.3291666667,143.835164835
4083,ANKENY,50021,Polk,3674,0.333856628584,114.954196242,55063.06,479,9.42250521921,4513.38,15,15.7175156576,16.5110474516,38.6802087683,605.088571429
4084,ANKENY,50023,Polk,2291,0.334464563846,124.538871595,32006.49,257,10.1260700389,2602.4,11,16.1282101167,16.7253529739,41.7151750973,351.71967033
4090,WINTHROP,50682,Buchanan,592,0.333662006216,122.960810811,9099.1,74,9.08445945946,672.25,8,17.0501351351,16.373951094,41.0195945946,99.9901098901
4091,CLEAR LAKE,50428,Cerro Gordo,3910,0.334530552351,129.509487805,53098.89,410,12.8,5248.0,13,14.0691707317,14.7416852497,43.6020731707,583.504285714
4092,NORWALK,50211,Warren,3842,0.334597239725,183.514834437,55421.48,302,15.6680463576,4731.75,13,15.7586423841,14.6682371492,61.7675165563,609.027252747
4097,SCHLESWIG,51461,Crawford,1193,0.333562809303,56.1780792683,18426.41,328,3.90091463415,1279.5,13,17.0079878049,16.5066797329,18.7570426829,202.488021978
4098,WASHINGTON,52353,Washington,2340,0.33389767048,140.376141732,35655.54,254,10.5472440945,2679.0,13,15.9946456693,14.1489013873,46.8625984252,391.819120879
4102,AMES,50010,Story,3050,0.334489473325,94.4765789474,39491.21,418,8.38995215311,3507.0,11,12.6195933014,13.379359763,31.7384210526,433.969340659
4103,AMES,50010,Story,4213,0.334045220773,168.799715026,65156.69,386,12.2582901554,4731.7,13,15.1939637306,15.7016074513,56.7260880829,716.007582418
4104,MASON CITY,50401,Cerro Gordo,4617,0.334746630858,186.754906542,39965.55,214,20.4292056075,4371.85,13,11.5964485981,10.7836737873,63.0811682243,439.181868132
4105,NEVADA,50201,Story,2632,0.334001569731,68.2209418838,34042.25,499,6.23216432866,3109.85,13,14.6332865731,15.5541215765,22.9258917836,374.090659341
4106,DUBUQUE,52002,Dubuque,1344,0.333778416934,32.2534825871,12965.9,402,2.77440298507,1115.31,13,10.8805970149,16.1951189853,10.7735323383,142.482417582
4107,BOONE,50036,Boone,4427,0.333675749365,127.58359596,63153.88,495,11.1750505051,5531.65,14,15.0606666667,15.3488975469,42.8628080808,693.998681319
4110,PARKERSBURG,50665,Butler,2895,0.334149966222,152.362875,36567.09,240,14.20625,3409.5,13,13.4228333333,11.9658015873,50.931125,401.836153846
4114,ATLANTIC,50022,Cass,2644,0.333665411904,103.424535519,37853.38,366,7.50196721311,2745.72,13,18.3997814208,19.7460040984,34.5192076503,415.971208791
4116,LAKE VIEW,51450,Sac,637,0.334000715339,124.456666667,8214.14,66,9.02848484848,595.88,11,16.6954545455,18.9043107769,41.571969697,90.2652747253
4118,LAKE VIEW,51450,Sac,2128,0.333956987646,98.0286785714,27448.03,280,8.33846428571,2334.77,12,13.9469642857,13.615235119,32.7667142857,301.626703297
4125,WAPELLO,52653,Louisa,1388,0.333776158614,60.6289699571,14126.55,233,5.09412017167,1186.93,12,11.8433905579,13.8013182097,20.2311158798,155.236813187
4126,SOLON,52333,Johnson,2944,0.333836261091,139.861283019,37063.24,265,10.61,2811.65,13,14.348754717,14.4273243486,46.7049433962,407.288351648
4129,AMES,50010,Story,7806,0.33373158754,65.3924090506,147394.49,2254,3.15741792369,7116.82,13,18.5789662822,23.3820423564,21.8194365572,1619.71967033
4130,KEOSAUQUA,52565,Van Buren,639,0.333749587035,134.772786885,8221.14,61,10.2516393443,625.35,6,13.7975409836,14.03529274,44.9670491803,90.3421978022
4131,URBANDALE,50322,Polk,2923,0.33427068294,178.848944954,38989.07,218,17.0917431193,3726.0,14,13.1850458716,13.849375273,60.0883486239,428.451318681
4132,CAMANCHE,52730,Clinton,2401,0.333658342263,114.930337553,27238.49,237,8.31991561181,1971.82,13,13.8860337553,16.2264461523,38.3375527426,299.324065934
4133,WEBSTER CITY,50595,Hamilton,1146,0.333918648065,85.0182394366,12072.59,142,7.43485915493,1055.75,12,12.6414084507,14.3221059691,28.4307042254,132.665824176
4134,PLEASANTVILLE,50225,Marion,1716,0.333836644542,49.0808441558,15116.9,308,4.07373376623,1254.71,13,13.8929545455,16.6272619454,16.3921753247,166.11978022
4135,ALTOONA,50009,Polk,1922,0.334100858544,155.97566879,24488.18,157,15.9038853503,2496.91,11,13.2198726115,13.4087310038,52.5196178344,269.100879121
4136,GRIMES,50111,Polk,3328,0.334404261953,169.634142857,47497.56,280,14.3953214286,4030.69,13,15.1395,14.7747488364,56.9495357143,521.951208791
4137,WAUKEE,50263,Dallas,2458,0.334210358213,139.633562753,34489.49,247,12.471659919,3080.5,13,14.9160323887,16.1221014074,47.219757085,379.005384615
4138,INDIANOLA,50125,Warren,2608,0.334096157591,133.064007782,34197.45,257,13.2655642023,3409.25,13,12.9992996109,12.2161145081,44.7109727626,375.796153846
4140,DES MOINES,50313,Polk,5170,0.334237177531,168.002332268,52584.73,313,17.1723003195,5374.93,13,11.8438338658,13.712495596,56.6249840256,577.854175824
4141,DES MOINES,50320,Polk,1768,0.334321956904,137.87475,22059.96,160,12.7953125,2047.25,10,12.0865,12.6843571429,46.5264375,242.417142857
4143,LAWLER,52154,Chickasaw,928,0.335321814788,177.45325,14196.26,80,12.459375,996.75,8,15.863125,15.5388809524,59.41775,156.002857143
4146,WAVERLY,50677,Bremer,2263,0.33452293715,87.1388319088,30585.73,351,8.21293447293,2882.74,12,13.2938746439,14.0324284358,29.5560968661,336.106923077
4147,CEDAR FALLS,50613,Black Hawk,3232,0.333922827323,143.622892308,46677.44,325,12.2123076923,3969.0,13,14.6732923077,14.6634080586,48.3869538462,512.938901099
4148,INDEPENDENCE,50644,Buchanan,2778,0.333902098977,109.9396875,42216.84,384,8.93783854167,3432.13,13,14.605,15.8028899723,37.089453125,463.921318681
4149,DENISON,51442,Crawford,1771,0.334485578271,177.880985915,25259.1,142,16.4102112676,2330.25,9,11.8256338028,11.934084507,59.7492253521,277.572527473
4150,WATERLOO,50701,Black Hawk,4089,0.333941880984,221.356049383,53789.52,243,23.6676954733,5751.25,13,14.3827983539,14.5368998628,74.4635802469,591.093626374
4152,MISSOURI VALLEY,51555,Harrison,2959,0.333766441849,42.5234646582,36697.75,863,3.42757821553,2958.0,13,14.7084356895,16.9524774381,14.2005446118,403.271978022
4153,EVANSDALE,50707,Black Hawk,2800,0.334167370328,185.296650718,38727.0,209,16.5119617225,3451.0,13,13.7513875598,13.5840692641,62.6546889952,425.571428571
4154,HIAWATHA,52233,Linn,1414,0.33400567993,53.9741551247,19484.67,361,4.67728531856,1688.5,11,12.9008310249,13.4908033241,18.0766204986,214.117252747
4155,MARION,52302,Linn,1895,0.333775280806,183.98106383,25941.33,141,17.8691489362,2519.55,8,13.0265248227,12.8367899358,62.4313475177,285.06956044
4156,OELWEIN,50662,Fayette,5784,0.334574248604,217.790061538,70781.77,325,22.1723076923,7206.0,13,12.4769538462,13.2227809524,74.2436307692,777.821648352
4157,NORTH LIBERTY,52317,Johnson,2832,0.334047983598,140.415428571,39316.32,280,11.275,3157.0,13,14.2496071429,15.0276666667,47.02275,432.047472527
4158,CARROLL,51401,Carroll,3447,0.334174250657,190.89425,45814.62,240,19.184375,4604.25,13,12.9878333333,12.4511746032,64.680875,503.457362637
4159,COUNCIL BLUFFS,51503,Pottawattamie,3072,0.333866565549,349.993333333,47249.1,135,31.1333333333,4203.0,10,14.9557037037,13.6647054674,117.266296296,519.220879121
4160,IOWA CITY,52240,Johnson,2330,0.334593715531,178.209481865,34394.43,193,15.2409326425,2941.5,13,13.0992746114,13.5610757464,59.8967357513,377.960769231
4161,IOWA CITY,52246,Johnson,1660,0.334473312796,137.294834437,20731.52,151,10.8079470199,1632.0,13,12.451986755,12.7599590035,45.9293377483,227.818901099
4162,CEDAR RAPIDS,52404,Linn,3699,0.334152490162,173.224697987,51620.96,298,15.6602348993,4666.75,13,13.694295302,13.4844503036,58.339261745,567.263296703
4163,STORM LAKE,50588,Buena Vista,2334,0.334445617942,191.928895706,31284.41,163,19.1472392638,3121.0,8,14.0360122699,15.286520596,65.826993865,343.784725275
4164,BETTENDORF,52722,Scott,4702,0.333799032194,69.6654973822,39918.33,573,4.97710296684,2851.88,12,13.7092146597,19.6246067128,23.2511518325,438.662967033
4165,ANKENY,50023,Polk,1458,0.333713693571,34.9741856925,22978.04,657,1.93729071537,1272.8,17,18.2788432268,22.1108559927,11.6682496195,252.505934066
4166,JESUP,50648,Buchanan,1175,0.334269830995,44.8263988095,15061.67,336,3.515625,1181.25,13,14.635327381,15.3336437075,14.9907142857,165.512857143
4167,DUBUQUE,52001,Dubuque,33292,0.333554044802,206.944111993,495217.26,2393,12.1955077309,29183.85,13,17.0451650648,20.8074268616,69.0123777685,5441.94791209
4170,WEST BRANCH,52358,Cedar,761,0.333768314848,20.3200779221,7823.23,385,1.73644155844,668.53,6,11.6522077922,14.8127840217,6.78625974026,85.9695604396
4171,CASCADE,52033,Dubuque,2147,0.333907521061,120.728326848,31027.18,257,9.53793774319,2451.25,13,14.7306614786,13.74219937,40.3062645914,340.958021978
4172,ALDEN,50006,Hardin,1214,0.333828877037,87.8655508475,20736.27,236,6.4343220339,1518.5,13,17.7559745763,16.5171246973,29.3215254237,227.871098901
4173,PAULLINA,51046,O'Brien,885,0.334529106068,69.1753142857,12105.68,175,6.4004,1120.07,9,16.6311428571,14.7444861081,23.1505714286,133.029450549
4176,CEDAR RAPIDS,52405,Linn,3187,0.333665484269,98.1911764706,31715.75,323,6.46696594427,2088.83,13,13.0900309598,17.7138033551,32.7635294118,348.524725275
4177,LE GRAND,50142,Marshall,1544,0.333818074373,30.2608067542,16129.01,533,2.20763602251,1176.67,10,12.7323639775,16.1611982025,10.0993996248,177.241868132
4180,MARION,52302,Linn,6439,0.333636567461,75.1027639155,39128.54,521,5.46942418426,2849.57,13,10.4578694818,19.0176908296,25.0584452975,429.983956044
4182,DYERSVILLE,52040,Dubuque,2453,0.334202871581,146.442564103,34267.56,234,12.8408119658,3004.75,14,14.1311538462,14.2615466015,49.2020940171,376.566593407
4183,DECORAH,52101,Winneshiek,4727,0.333929546818,123.672625698,66412.2,537,9.71275605214,5215.75,13,16.0298510242,17.1138112973,41.554301676,729.804395604
4184,MUSCATINE,52761,Muscatine,2162,0.334309273518,137.505934579,29426.27,214,12.7254672897,2723.25,13,13.6442990654,14.7083600356,46.5870093458,323.365604396
4185,GRINNELL,50112,Poweshiek,3107,0.334309015661,114.333487738,41960.39,367,9.6253133515,3532.49,13,14.7138964578,16.1543635656,38.2589100817,461.103186813
4186,DES MOINES,50321,Polk,3357,0.333576059151,73.0342074928,25342.87,347,4.41377521614,1531.58,12,14.2482997118,20.7878294777,24.3637752161,278.493076923
4189,MANCHESTER,52057,Delaware,2879,0.334298627357,197.321445087,34136.61,173,18.9800578035,3283.55,13,12.0439884393,13.6969212772,66.2745086705,375.127582418
4190,JEFFERSON,50129,Greene,2401,0.334379154982,133.064,35261.96,265,11.7990566038,3126.75,13,12.646490566,14.0081221923,44.6864150943,387.494065934
4191,PELLA,50219,Marion,2045,0.334787616585,311.637857143,34903.44,112,25.9442857143,2905.76,8,16.5607142857,17.8880312388,105.332589286,383.554285714
4192,BETTENDORF,52722,Scott,1440,0.3340946149,112.396923077,20456.24,182,10.2736263736,1869.8,13,13.9104395604,14.501607797,37.7042307692,224.793846154
4193,HARTLEY,51346,O'Brien,1283,0.333836936108,45.102386059,16823.19,373,3.52638069705,1315.34,13,13.7995174263,16.1822254931,15.0633512064,184.87021978
4194,NEWTON,50208,Jasper,3529,0.33499317671,172.398901515,45513.31,264,16.3664772727,4320.75,13,12.4168560606,12.8480105804,58.1679924242,500.146263736
4195,TOLEDO,52342,Tama,2113,0.334304673586,114.855107296,26761.24,233,11.4881974249,2676.75,13,12.412832618,13.909969344,38.651888412,294.07956044
4196,DAVENPORT,52806,Scott,3175,0.33367877158,150.639618056,43384.21,288,14.0512152778,4046.75,13,14.7478125,15.8120800265,50.7765625,476.74956044
4197,SERGEANT BLUFF,51054,Woodbury,2194,0.333973272008,75.0773831776,32133.12,428,6.07535046729,2600.25,13,14.9264485981,15.0156708945,25.0960514019,353.111208791
4200,SIOUX CITY,51108,Woodbury,2195,0.334910819103,142.734190476,29974.18,210,13.5666666667,2849.0,11,13.5607619048,13.9883764172,48.1087142857,329.386593407
4201,SIOUX CITY,51109,Woodbury,1926,0.334262752868,76.8183433735,25503.69,332,6.15813253012,2044.5,13,13.7413855422,14.659242685,25.6900301205,280.26032967
4202,SIOUX CITY,51106,Woodbury,3033,0.334756631812,236.517329843,45174.81,191,18.7842931937,3587.8,13,15.3266492147,14.6879606083,79.1894764398,496.426483516
4204,CLINTON,52733,Clinton,1776,0.334152308598,98.4907488987,22357.4,227,9.48898678414,2154.0,12,14.4358590308,15.3607216279,32.8959911894,245.685714286
4205,MARSHALLTOWN,50158,Marshall,2321,0.334154633958,198.662402235,35560.57,179,17.6033519553,3151.0,10,14.9248603352,14.6619499867,67.1401117318,390.775494505
4209,GRIMES,50111,Polk,8292,0.333813012239,175.193776596,131745.72,752,12.2712765957,9228.0,12,16.773643617,15.3525614235,58.479893617,1447.75516484
4223,EVANSDALE,50707,Black Hawk,2785,0.33447883886,66.0716413374,21737.57,329,5.09954407295,1677.75,7,12.3544680851,16.0158985342,22.0758662614,238.874395604
4228,VINTON,52349,Benton,6733,0.334251283384,225.085121359,92735.07,412,19.9773058252,8230.65,13,13.1648300971,12.1557845007,75.8913106796,1019.0667033
4229,HARLAN,51537,Shelby,1715,0.333908701912,137.562,20634.3,150,15.775,2366.25,13,13.8542666667,11.6280888889,46.2871333333,226.750549451
4230,CLIVE,50325,Polk,1640,0.334250273667,139.580844156,21495.45,154,13.6558441558,2103.0,8,13.0513636364,13.327606679,47.0990909091,236.213736264
4231,LE MARS,51031,Plymouth,2617,0.333983140472,149.785400844,35499.14,237,13.7352320675,3255.25,13,14.67092827,14.3823749247,50.1954852321,390.10043956
4233,CRESCO,52136,Howard,2720,0.334215091487,127.735490196,39087.06,306,11.5906862745,3546.75,13,13.7915359477,12.8662247121,42.7687581699,429.528131868
4234,SPENCER,51301,Clay,2435,0.334350974206,216.750828402,36630.89,169,20.0073964497,3381.25,13,13.478816568,13.2239165962,72.82,402.537252747
4235,WEBSTER CITY,50595,Hamilton,2019,0.333816761607,169.660704225,24091.82,142,15.6038732394,2215.75,12,14.0464084507,14.529305835,57.2451408451,264.745274725
4236,EAGLE GROVE,50533,Wright,3497,0.333798001536,102.079216495,49508.42,485,8.49690721649,4121.0,13,16.0196701031,16.2485292096,34.3743092784,544.048571429
4239,SPIRIT LAKE,51360,Dickinson,3320,0.334701959117,174.170608365,45806.87,263,17.6825095057,4650.5,13,14.3733079848,13.5585116784,59.1758935361,503.372197802
4246,SHENANDOAH,51601,Page,1356,0.333577417021,136.417866667,20462.68,150,9.455,1418.25,12,14.6691333333,14.6999111111,45.5406,224.864615385
4248,SHELDON,51201,O'Brien,1791,0.334140635873,358.968428571,25127.79,70,36.5142857143,2556.0,8,13.4135714286,13.0872176871,122.202428571,276.12956044
4249,CLARINDA,51632,Page,1014,0.33392513222,98.9104195804,14144.19,143,8.47027972028,1211.25,8,14.1825874126,14.1282983683,33.0933566434,155.430659341
4250,ELDORA,50627,Hardin,1799,0.333993193251,109.848857143,23068.26,210,10.3761904762,2179.0,11,12.7173333333,12.6412267574,37.0608095238,253.497362637
4251,AMES,50014,Story,3421,0.333967408235,120.369254079,51638.41,429,7.18836829837,3083.81,12,20.488997669,25.602103183,40.1965034965,567.455054945
4252,MONTICELLO,52310,Jones,2684,0.334370860332,132.500693431,36305.19,274,13.0925182482,3587.35,13,14.2932846715,15.3071080987,44.8977372263,398.958131868
4253,WINTERSET,50273,Madison,2106,0.334195448408,118.1175,29293.14,248,9.29032258065,2304.0,9,15.5862096774,15.3815418587,39.4254435484,321.902637363
4254,EMMETSBURG,50536,Palo Alto,2379,0.33436345132,150.835169082,31222.88,207,14.8357487923,3071.0,12,12.9029468599,12.0791074304,51.107294686,343.108571429
4255,ORANGE CITY,51041,Sioux,5707,0.334003331152,223.662188295,87899.24,393,17.6470992366,6935.31,13,13.055826972,15.7462292659,74.9884987277,965.925714286
4256,SIOUX CENTER,51250,Sioux,2587,0.333545874431,228.575,39772.05,174,19.7298275862,3432.99,12,13.9617241379,17.2666584565,77.0556896552,437.055494505
4258,BURLINGTON,52601,Des Moines,3001,0.333636324856,229.76583691,53535.44,233,15.4667381974,3603.75,11,14.7503862661,15.245595749,76.6166094421,588.301538462
4260,OSCEOLA,50213,Clarke,2825,0.33388424889,168.731769231,43870.26,260,13.1288461538,3413.5,13,16.9052692308,15.9750695971,56.6663461538,482.090769231
4265,WATERLOO,50702,Black Hawk,8431,0.333624947534,114.005147601,61790.79,542,5.91507380074,3205.97,13,12.6110516605,23.4942086189,38.0273616236,679.01967033
4266,SHENANDOAH,51601,Page,1838,0.333779576942,129.866545455,21427.98,165,9.79454545455,1616.1,11,14.9469090909,13.6853795094,43.3412121212,235.472307692
4267,ANITA,50020,Cass,1208,0.333789860536,59.5345922747,13871.56,233,5.37017167382,1251.25,13,13.5959656652,14.0817433068,19.8772103004,152.434725275
4268,ALGONA,50511,Kossuth,2086,0.33402548199,128.882073733,27967.41,217,11.7092165899,2540.9,13,14.3486175115,15.2082773755,43.016359447,307.334175824
4269,TIPTON,52772,Cedar,4166,0.334194036988,75.7153720238,50880.73,672,6.6584375,4474.47,13,13.34625,15.9439716199,25.5052380952,559.128901099
4271,CENTERVILLE,52544,Appanoose,1704,0.333789485364,165.2316,24784.74,150,14.81,2221.5,12,15.8675333333,14.4192857143,55.6111333333,272.35978022
4272,ESTHERVILLE,51334,Emmet,1750,0.333812279628,169.482651515,22371.71,132,20.1818181818,2664.0,12,13.4092424242,10.9769588745,56.8153030303,245.842967033
4273,DES MOINES,50317,Polk,6878,0.33359942311,46.3420481928,38463.9,830,3.16831325301,2629.7,14,11.1601807229,19.5474638193,15.4675903614,422.68021978
